:START_ID,:END_ID,:TYPE,count,mode,prop,chance
67gt500MakeRearWindshield,Base.Scalpel,CONSUMES,1,keep,,
67gt500MakeFrontWindowArmor,Base.SheetMetal,CONSUMES,3,consume,,
67gt500MakeFrontWindowArmor,Base.SmallSheetMetal,CONSUMES,2,consume,,
67gt500MakeFrontWindowArmor,Base.Screws,CONSUMES,2,consume,,
67gt500MakeFrontWindowArmor,Base.BlowTorch,CONSUMES,6,consume,,
67gt500MakeFrontWindshieldArmor,Base.SheetMetal,CONSUMES,3,consume,,
67gt500MakeFrontWindshieldArmor,Base.SmallSheetMetal,CONSUMES,2,consume,,
67gt500MakeFrontWindshieldArmor,Base.MetalPipe,CONSUMES,6,consume,,
67gt500MakeFrontWindshieldArmor,Base.Screws,CONSUMES,2,consume,,
67gt500MakeFrontWindshieldArmor,Base.BlowTorch,CONSUMES,10,consume,,
67gt500MakeRearWindshieldArmor,Base.SheetMetal,CONSUMES,3,consume,,
67gt500MakeRearWindshieldArmor,Base.SmallSheetMetal,CONSUMES,3,consume,,
67gt500MakeRearWindshieldArmor,Base.MetalPipe,CONSUMES,2,consume,,
67gt500MakeRearWindshieldArmor,Base.Screws,CONSUMES,3,consume,,
67gt500MakeRearWindshieldArmor,Base.BlowTorch,CONSUMES,8,consume,,
67gt500MakeFrontBullbar,Base.SheetMetal,CONSUMES,2,consume,,
67gt500MakeFrontBullbar,Base.MetalPipe,CONSUMES,6,consume,,
67gt500MakeFrontBullbar,Base.Screws,CONSUMES,2,consume,,
67gt500MakeFrontBullbar,Base.BlowTorch,CONSUMES,9,consume,,
67gt500MakeReinforcedFrontBumper,Base.67gt500FrontBumper0,CONSUMES,1,consume,,
67gt500MakeReinforcedFrontBumper,Base.67gt500FrontBullbar,CONSUMES,1,consume,,
67gt500MakeReinforcedFrontBumper,Base.Screws,CONSUMES,2,consume,,
67gt500eMakeReinforcedFrontBumper,Base.67gt500eFrontBumper0,CONSUMES,1,consume,,
67gt500eMakeReinforcedFrontBumper,Base.67gt500FrontBullbar,CONSUMES,1,consume,,
67gt500eMakeReinforcedFrontBumper,Base.Screws,CONSUMES,2,consume,,
67gt500MakeRearBullbar,Base.MetalPipe,CONSUMES,4,consume,,
67gt500MakeRearBullbar,Base.Screws,CONSUMES,2,consume,,
67gt500MakeRearBullbar,Base.BlowTorch,CONSUMES,8,consume,,
67gt500MakeReinforcedRearBumper,Base.67gt500RearBumper0,CONSUMES,1,consume,,
67gt500MakeReinforcedRearBumper,Base.67gt500RearBullbar,CONSUMES,1,consume,,
67gt500MakeReinforcedRearBumper,Base.Screws,CONSUMES,2,consume,,
67gt500MakeRoofrack,Base.SheetMetal,CONSUMES,2,consume,,
67gt500MakeRoofrack,Base.SmallSheetMetal,CONSUMES,2,consume,,
67gt500MakeRoofrack,Base.MetalPipe,CONSUMES,4,consume,,
67gt500MakeRoofrack,Base.Screws,CONSUMES,2,consume,,
67gt500MakeRoofrack,Base.Tarp,CONSUMES,1,consume,,
67gt500MakeRoofrack,Base.BlowTorch,CONSUMES,6,consume,,
66pontiacLeMans217MakeTire,damnCraft.SteelRimSmall,CONSUMES,1,consume,,
66pontiacLeMans217MakeTire,damnCraft.TireRubberNewSmall,CONSUMES,1,destroy,,
66pontiacLeMans217MakeTire,Base.Crowbar,CONSUMES,1,keep,,
66pontiacLeMans215MakeTire,damnCraft.SteelRimSmall,CONSUMES,1,consume,,
66pontiacLeMans215MakeTire,damnCraft.TireRubberNewSmall,CONSUMES,1,destroy,,
66pontiacLeMans215MakeTire,Base.Crowbar,CONSUMES,1,keep,,
66pontiacLeMansMakeHood,damnCraft.HingeLarge,CONSUMES,2,consume,,
66pontiacLeMansMakeHood,Base.SheetMetal,CONSUMES,4,consume,,
66pontiacLeMansMakeHood,Base.Screws,CONSUMES,2,consume,,
66pontiacLeMansMakeHood,Base.BlowTorch,CONSUMES,9,consume,,
66pontiacGTOMakeHood,damnCraft.HingeLarge,CONSUMES,2,consume,,
66pontiacGTOMakeHood,Base.SheetMetal,CONSUMES,4,consume,,
66pontiacGTOMakeHood,Base.Screws,CONSUMES,2,consume,,
66pontiacGTOMakeHood,Base.BlowTorch,CONSUMES,9,consume,,
66pontiacLeMansMakeFrontDoor,damnCraft.HandleModern,CONSUMES,1,consume,,
66pontiacLeMansMakeFrontDoor,damnCraft.HingeSmall,CONSUMES,2,consume,,
66pontiacLeMansMakeFrontDoor,Base.SheetMetal,CONSUMES,2,consume,,
66pontiacLeMansMakeFrontDoor,Base.SmallSheetMetal,CONSUMES,2,consume,,
66pontiacLeMansMakeFrontDoor,Base.Screws,CONSUMES,2,consume,,
66pontiacLeMansMakeFrontDoor,Base.BlowTorch,CONSUMES,10,consume,,
66pontiacLeMansMakeTrunkLid,damnCraft.HandleModern,CONSUMES,1,consume,,
66pontiacLeMansMakeTrunkLid,damnCraft.HingeLarge,CONSUMES,2,consume,,
66pontiacLeMansMakeTrunkLid,Base.SheetMetal,CONSUMES,2,consume,,
66pontiacLeMansMakeTrunkLid,Base.Screws,CONSUMES,2,consume,,
66pontiacLeMansMakeTrunkLid,Base.BlowTorch,CONSUMES,8,consume,,
66pontiacLeMansMakeFrontSeat,damnCraft.SeatFabric,CONSUMES,1,consume,,
66pontiacLeMansMakeFrontSeat,damnCraft.SeatFoam,CONSUMES,2,consume,,
66pontiacLeMansMakeFrontSeat,damnCraft.SeatFrameLarge,CONSUMES,1,consume,,
66pontiacLeMansMakeFrontSeat,Base.Screws,CONSUMES,1,consume,,
66pontiacLeMansMakeRearSeat,damnCraft.SeatFabric,CONSUMES,1,consume,,
66pontiacLeMansMakeRearSeat,damnCraft.SeatFoam,CONSUMES,2,consume,,
66pontiacLeMansMakeRearSeat,damnCraft.SeatFrameLarge,CONSUMES,1,consume,,
66pontiacLeMansMakeRearSeat,Base.Screws,CONSUMES,1,consume,,
66pontiacLeMansMakeFrontWindshield,Base.GlassPanel,CONSUMES,3,consume,,
66pontiacLeMansMakeFrontWindshield,damnCraft.RubberStrip,CONSUMES,4,consume,,
66pontiacLeMansMakeFrontWindshield,Base.Scalpel,CONSUMES,1,keep,,
66pontiacLeMansMakeFrontSideWindow,Base.GlassPanel,CONSUMES,3,consume,,
66pontiacLeMansMakeFrontSideWindow,damnCraft.RubberStrip,CONSUMES,4,consume,,
66pontiacLeMansMakeFrontSideWindow,Base.Scalpel,CONSUMES,1,keep,,
66pontiacLeMansMakeRearWindshield,Base.GlassPanel,CONSUMES,2,consume,,
66pontiacLeMansMakeRearWindshield,damnCraft.RubberStrip,CONSUMES,4,consume,,
66pontiacLeMansMakeRearWindshield,Base.Scalpel,CONSUMES,1,keep,,
66pontiacLeMansMakeFrontWindowArmor,Base.SheetMetal,CONSUMES,4,consume,,
66pontiacLeMansMakeFrontWindowArmor,Base.MetalPipe,CONSUMES,1,consume,,
66pontiacLeMansMakeFrontWindowArmor,Base.Screws,CONSUMES,2,consume,,
66pontiacLeMansMakeFrontWindowArmor,Base.BlowTorch,CONSUMES,6,consume,,
66pontiacLeMansMakeFrontWindshieldArmor,Base.SheetMetal,CONSUMES,3,consume,,
66pontiacLeMansMakeFrontWindshieldArmor,Base.SmallSheetMetal,CONSUMES,2,consume,,
66pontiacLeMansMakeFrontWindshieldArmor,Base.MetalPipe,CONSUMES,4,consume,,
66pontiacLeMansMakeFrontWindshieldArmor,Base.Screws,CONSUMES,2,consume,,
66pontiacLeMansMakeFrontWindshieldArmor,Base.BlowTorch,CONSUMES,10,consume,,
66pontiacLeMansMakeRearWindshieldArmor,Base.SheetMetal,CONSUMES,2,consume,,
66pontiacLeMansMakeRearWindshieldArmor,Base.MetalPipe,CONSUMES,8,consume,,
66pontiacLeMansMakeRearWindshieldArmor,Base.Screws,CONSUMES,2,consume,,
66pontiacLeMansMakeRearWindshieldArmor,Base.BlowTorch,CONSUMES,8,consume,,
66pontiacLeMansMakeFrontBumper,Base.SheetMetal,CONSUMES,2,consume,,
66pontiacLeMansMakeFrontBumper,Base.Screws,CONSUMES,2,consume,,
66pontiacLeMansMakeFrontBumper,Base.BlowTorch,CONSUMES,6,consume,,
66pontiacLeMansMakeRearBumper,Base.SheetMetal,CONSUMES,2,consume,,
66pontiacLeMansMakeRearBumper,Base.Screws,CONSUMES,2,consume,,
66pontiacLeMansMakeRearBumper,Base.BlowTorch,CONSUMES,6,consume,,
66pontiacLeMansMakeFrontBullbar,Base.SmallSheetMetal,CONSUMES,2,consume,,
66pontiacLeMansMakeFrontBullbar,Base.MetalPipe,CONSUMES,6,consume,,
66pontiacLeMansMakeFrontBullbar,Base.Screws,CONSUMES,2,consume,,
66pontiacLeMansMakeFrontBullbar,Base.BlowTorch,CONSUMES,10,consume,,
66pontiacLeMansMakeReinforcedFrontBumper,Base.66pontiacLeMansBumperFront0,CONSUMES,1,consume,,
66pontiacLeMansMakeReinforcedFrontBumper,Base.66pontiacLeMansBullbarFrontA,CONSUMES,1,consume,,
66pontiacLeMansMakeReinforcedFrontBumper,Base.Screws,CONSUMES,2,consume,,
66pontiacLeMansMakeRoofrack,Base.SheetMetal,CONSUMES,2,consume,,
66pontiacLeMansMakeRoofrack,Base.SmallSheetMetal,CONSUMES,3,consume,,
66pontiacLeMansMakeRoofrack,Base.MetalPipe,CONSUMES,4,consume,,
66pontiacLeMansMakeRoofrack,Base.Screws,CONSUMES,2,consume,,
66pontiacLeMansMakeRoofrack,Base.Tarp,CONSUMES,1,consume,,
66pontiacLeMansMakeRoofrack,Base.BlowTorch,CONSUMES,6,consume,,
84jeepXJMakeTire,damnCraft.SteelRimSmall,CONSUMES,1,consume,,
84jeepXJMakeTire,damnCraft.TireRubberNewSmall,CONSUMES,1,destroy,,
84jeepXJMakeTire,Base.Crowbar,CONSUMES,1,keep,,
84jeepXJMakeHood,damnCraft.HingeLarge,CONSUMES,2,consume,,
84jeepXJMakeHood,Base.SheetMetal,CONSUMES,4,consume,,
84jeepXJMakeHood,Base.Screws,CONSUMES,2,consume,,
84jeepXJMakeHood,Base.BlowTorch,CONSUMES,9,consume,,
84jeepXJMakeFrontDoor,damnCraft.HandleModern,CONSUMES,1,consume,,
84jeepXJMakeFrontDoor,damnCraft.HingeSmall,CONSUMES,2,consume,,
84jeepXJMakeFrontDoor,Base.SheetMetal,CONSUMES,2,consume,,
84jeepXJMakeFrontDoor,Base.SmallSheetMetal,CONSUMES,2,consume,,
84jeepXJMakeFrontDoor,Base.Screws,CONSUMES,2,consume,,
84jeepXJMakeFrontDoor,Base.BlowTorch,CONSUMES,10,consume,,
84jeepXJMakeRearDoor,damnCraft.HandleModern,CONSUMES,1,consume,,
84jeepXJMakeRearDoor,damnCraft.HingeSmall,CONSUMES,2,consume,,
84jeepXJMakeRearDoor,Base.SheetMetal,CONSUMES,2,consume,,
84jeepXJMakeRearDoor,Base.SmallSheetMetal,CONSUMES,2,consume,,
84jeepXJMakeRearDoor,Base.Screws,CONSUMES,2,consume,,
84jeepXJMakeRearDoor,Base.BlowTorch,CONSUMES,10,consume,,
84jeepXJMakeTrunkLid,damnCraft.HandleModern,CONSUMES,1,consume,,
84jeepXJMakeTrunkLid,damnCraft.HingeLarge,CONSUMES,2,consume,,
84jeepXJMakeTrunkLid,Base.SheetMetal,CONSUMES,2,consume,,
84jeepXJMakeTrunkLid,Base.Screws,CONSUMES,2,consume,,
84jeepXJMakeTrunkLid,Base.BlowTorch,CONSUMES,8,consume,,
84jeepXJMakeFrontSeat,damnCraft.SeatFabric,CONSUMES,1,consume,,
84jeepXJMakeFrontSeat,damnCraft.SeatFoam,CONSUMES,2,consume,,
84jeepXJMakeFrontSeat,damnCraft.SeatFrameLarge,CONSUMES,1,consume,,
84jeepXJMakeFrontSeat,Base.Screws,CONSUMES,1,consume,,
84jeepXJMakeRearSeat,damnCraft.SeatFabric,CONSUMES,1,consume,,
84jeepXJMakeRearSeat,damnCraft.SeatFoam,CONSUMES,2,consume,,
84jeepXJMakeRearSeat,damnCraft.SeatFrameLarge,CONSUMES,1,consume,,
84jeepXJMakeRearSeat,Base.Screws,CONSUMES,1,consume,,
84jeepXJMakeFrontWindshield,Base.GlassPanel,CONSUMES,3,consume,,
84jeepXJMakeFrontWindshield,damnCraft.RubberStrip,CONSUMES,4,consume,,
84jeepXJMakeFrontWindshield,Base.Scalpel,CONSUMES,1,keep,,
84jeepXJMakeFrontSideWindow,Base.GlassPanel,CONSUMES,1,consume,,
84jeepXJMakeFrontSideWindow,damnCraft.RubberStrip,CONSUMES,2,consume,,
84jeepXJMakeFrontSideWindow,Base.Scalpel,CONSUMES,1,keep,,
84jeepXJMakeRearSideWindow,Base.GlassPanel,CONSUMES,1,consume,,
84jeepXJMakeRearSideWindow,damnCraft.RubberStrip,CONSUMES,2,consume,,
84jeepXJMakeRearSideWindow,Base.Scalpel,CONSUMES,1,keep,,
84jeepXJMakeBackSideWindow,Base.GlassPanel,CONSUMES,1,consume,,
84jeepXJMakeBackSideWindow,damnCraft.RubberStrip,CONSUMES,2,consume,,
84jeepXJMakeBackSideWindow,Base.Scalpel,CONSUMES,1,keep,,
84jeepXJMakeRearWindshield,Base.GlassPanel,CONSUMES,2,consume,,
84jeepXJMakeRearWindshield,damnCraft.RubberStrip,CONSUMES,4,consume,,
84jeepXJMakeRearWindshield,Base.Scalpel,CONSUMES,1,keep,,
84jeepXJMakeFrontWindshieldArmor,Base.SheetMetal,CONSUMES,2,consume,,
84jeepXJMakeFrontWindshieldArmor,Base.SmallSheetMetal,CONSUMES,3,consume,,
84jeepXJMakeFrontWindshieldArmor,Base.MetalPipe,CONSUMES,5,consume,,
84jeepXJMakeFrontWindshieldArmor,Base.Screws,CONSUMES,2,consume,,
84jeepXJMakeFrontWindshieldArmor,Base.BlowTorch,CONSUMES,9,consume,,
84jeepXJMakeFrontWindowArmor,Base.SheetMetal,CONSUMES,1,consume,,
84jeepXJMakeFrontWindowArmor,Base.MetalPipe,CONSUMES,3,consume,,
84jeepXJMakeFrontWindowArmor,Base.Screws,CONSUMES,2,consume,,
84jeepXJMakeFrontWindowArmor,Base.BlowTorch,CONSUMES,6,consume,,
84jeepXJMakeRearWindowArmor,Base.SheetMetal,CONSUMES,1,consume,,
84jeepXJMakeRearWindowArmor,Base.MetalPipe,CONSUMES,3,consume,,
84jeepXJMakeRearWindowArmor,Base.Screws,CONSUMES,2,consume,,
84jeepXJMakeRearWindowArmor,Base.BlowTorch,CONSUMES,6,consume,,
84jeepXJMakeBackWindowArmor,Base.SheetMetal,CONSUMES,2,consume,,
84jeepXJMakeBackWindowArmor,Base.Screws,CONSUMES,2,consume,,
84jeepXJMakeBackWindowArmor,Base.BlowTorch,CONSUMES,3,consume,,
84jeepXJMakeRearWindshieldArmor,Base.SheetMetal,CONSUMES,2,consume,,
84jeepXJMakeRearWindshieldArmor,Base.SmallSheetMetal,CONSUMES,2,consume,,
84jeepXJMakeRearWindshieldArmor,Base.MetalPipe,CONSUMES,4,consume,,
84jeepXJMakeRearWindshieldArmor,Base.Screws,CONSUMES,2,consume,,
84jeepXJMakeRearWindshieldArmor,Base.BlowTorch,CONSUMES,10,consume,,
84jeepXJMakeFrontBumper,Base.SheetMetal,CONSUMES,3,consume,,
84jeepXJMakeFrontBumper,Base.Screws,CONSUMES,1,consume,,
84jeepXJMakeFrontBumper,Base.BlowTorch,CONSUMES,7,consume,,
84jeepXJMakeFrontPushBumper,Base.84jeepXJBumperFront0,CONSUMES,1,consume,,
84jeepXJMakeFrontPushBumper,Base.SmallSheetMetal,CONSUMES,2,consume,,
84jeepXJMakeFrontPushBumper,Base.MetalPipe,CONSUMES,2,consume,,
84jeepXJMakeFrontPushBumper,Base.Screws,CONSUMES,2,consume,,
84jeepXJMakeFrontPushBumper,Base.BlowTorch,CONSUMES,8,consume,,
84jeepXJMakeFrontBullbar,Base.SmallSheetMetal,CONSUMES,4,consume,,
84jeepXJMakeFrontBullbar,Base.MetalPipe,CONSUMES,6,consume,,
84jeepXJMakeFrontBullbar,Base.Screws,CONSUMES,2,consume,,
84jeepXJMakeFrontBullbar,Base.BlowTorch,CONSUMES,10,consume,,
84jeepXJMakeRearBumper,Base.SheetMetal,CONSUMES,3,consume,,
84jeepXJMakeRearBumper,Base.Screws,CONSUMES,1,consume,,
84jeepXJMakeRearBumper,Base.BlowTorch,CONSUMES,7,consume,,
84jeepXJMakeRoofrack,Base.SheetMetal,CONSUMES,6,consume,,
84jeepXJMakeRoofrack,Base.MetalPipe,CONSUMES,4,consume,,
84jeepXJMakeRoofrack,Base.Screws,CONSUMES,2,consume,,
84jeepXJMakeRoofrack,Base.Tarp,CONSUMES,1,consume,,
84jeepXJMakeRoofrack,Base.BlowTorch,CONSUMES,7,consume,,
IGSmashGlassJar,keep [Recipe.GetItemTypes.Hammer],CONSUMES,1,consume,,
IGSmashGlassJar,Base.BeerEmpty/WineEmpty2/WhiskeyEmpty/WineEmpty/RemouladeEmpty/EmptyJar=2,CONSUMES,1,consume,,
IGSmashGlassJar,Result: Moveables.brokenglass_1_0,CONSUMES,1,consume,,
IGSmashGlassJar,Base.AnimMode: BuildLow,CONSUMES,1,consume,,
IGSmashGlassJar,Base.Sound: RemoveBrokenGlass,CONSUMES,1,consume,,
IGSmashGlassPane,keep [Recipe.GetItemTypes.Hammer],CONSUMES,1,consume,,
IGSmashGlassPane,ImprovisedGlass.GlassPane,CONSUMES,1,consume,,
IGSmashGlassPane,Result: Moveables.brokenglass_1_0,CONSUMES,1,consume,,
IGSmashGlassPane,Base.Sound: RemoveBrokenGlass,CONSUMES,1,consume,,
IGSmashWindshield,keep [Recipe.GetItemTypes.Hammer],CONSUMES,1,consume,,
IGSmashWindshield,Base.Windshield1/Windshield2/Windshield3/RearWindshield1/RearWindshield2/RearWindshield3,CONSUMES,1,consume,,
IGSmashWindshield,Result: Moveables.brokenglass_1_0,CONSUMES,1,consume,,
IGSmashWindshield,Base.Sound: RemoveBrokenGlass,CONSUMES,1,consume,,
IGSmashWindows,keep [Recipe.GetItemTypes.Hammer],CONSUMES,1,consume,,
IGSmashWindows,Base.FrontWindow1/FrontWindow2/FrontWindow3/RearWindow1/RearWindow2/RearWindow3,CONSUMES,1,consume,,
IGSmashWindows,Result: Moveables.brokenglass_1_0,CONSUMES,1,consume,,
IGSmashWindows,Base.Sound: RemoveBrokenGlass,CONSUMES,1,consume,,
IGPrepareGlassShards,Base.RoastingPan,CONSUMES,1,consume,,
IGPrepareGlassShards,Moveables.brokenglass_1_0/Moveables.brokenglass_1_1/Moveables.brokenglass_1_2/Moveables.brokenglass_1_3,CONSUMES,1,consume,,
IGPrepareGlassShards,Result: ImprovisedGlass.PanWithGlassShards,CONSUMES,1,consume,,
IGUnprepareGlassShards,ImprovisedGlass.PanWithGlassShards,CONSUMES,1,consume,,
IGUnprepareGlassShards,Result: Moveables.brokenglass_1_0,CONSUMES,1,consume,,
IGUnprepareGlassShards,Base.OnCreate: ImprovisedGlass_GiveBackRoastingPan,CONSUMES,1,consume,,
IGRemoveGlassPane,ImprovisedGlass.PanWithGlassPane,CONSUMES,1,consume,,
IGRemoveGlassPane,Result: ImprovisedGlass.GlassPane = 5,CONSUMES,1,consume,,
IGRemoveGlassPane,Base.OnCreate: ImprovisedGlass_GiveBackRoastingPan,CONSUMES,1,consume,,
IGRemoveGlassPane,Base.Sound:EmptyPan,CONSUMES,1,consume,,
78amgeneralM35A2MakeHood,damnCraft.HingeLarge,CONSUMES,2,consume,,
78amgeneralM35A2MakeHood,Base.SheetMetal,CONSUMES,4,consume,,
78amgeneralM35A2MakeHood,Base.Screws,CONSUMES,2,consume,,
78amgeneralM35A2MakeHood,Base.BlowTorch,CONSUMES,9,consume,,
78amgeneralM35A2MakeFrontDoor,damnCraft.HandleModern,CONSUMES,1,consume,,
78amgeneralM35A2MakeFrontDoor,damnCraft.HingeSmall,CONSUMES,2,consume,,
78amgeneralM35A2MakeFrontDoor,Base.SheetMetal,CONSUMES,2,consume,,
78amgeneralM35A2MakeFrontDoor,Base.SmallSheetMetal,CONSUMES,2,consume,,
78amgeneralM35A2MakeFrontDoor,Base.Screws,CONSUMES,2,consume,,
78amgeneralM35A2MakeFrontDoor,Base.BlowTorch,CONSUMES,8,consume,,
78amgeneralM35A2MakeTailgate,damnCraft.HandleModern,CONSUMES,1,consume,,
78amgeneralM35A2MakeTailgate,damnCraft.HingeLarge,CONSUMES,2,consume,,
78amgeneralM35A2MakeTailgate,Base.SheetMetal,CONSUMES,3,consume,,
78amgeneralM35A2MakeTailgate,Base.Screws,CONSUMES,2,consume,,
78amgeneralM35A2MakeTailgate,Base.BlowTorch,CONSUMES,8,consume,,
78amgeneralM35A2MakeTrunkLid,damnCraft.HandleModern,CONSUMES,1,consume,,
78amgeneralM35A2MakeTrunkLid,damnCraft.HingeSmall,CONSUMES,2,consume,,
78amgeneralM35A2MakeTrunkLid,Base.SheetMetal,CONSUMES,4,consume,,
78amgeneralM35A2MakeTrunkLid,Base.Screws,CONSUMES,3,consume,,
78amgeneralM35A2MakeTrunkLid,Base.BlowTorch,CONSUMES,9,consume,,
78amgeneralM35A2MakeFrontWindshield,Base.GlassPanel,CONSUMES,3,consume,,
78amgeneralM35A2MakeFrontWindshield,damnCraft.RubberStrip,CONSUMES,4,consume,,
78amgeneralM35A2MakeFrontWindshield,Base.Scalpel,CONSUMES,1,keep,,
78amgeneralM35A2MakeFrontSideWindow,Base.GlassPanel,CONSUMES,1,consume,,
78amgeneralM35A2MakeFrontSideWindow,damnCraft.RubberStrip,CONSUMES,2,consume,,
78amgeneralM35A2MakeFrontSideWindow,Base.Scalpel,CONSUMES,1,keep,,
78amgeneralM35A2MakeFrontWindshieldArmor,Base.SheetMetal,CONSUMES,3,consume,,
78amgeneralM35A2MakeFrontWindshieldArmor,Base.MetalPipe,CONSUMES,1,consume,,
78amgeneralM35A2MakeFrontWindshieldArmor,Base.Screws,CONSUMES,2,consume,,
78amgeneralM35A2MakeFrontWindshieldArmor,Base.BlowTorch,CONSUMES,8,consume,,
78amgeneralM35A2MakeFrontWindowArmor,Base.SheetMetal,CONSUMES,4,consume,,
78amgeneralM35A2MakeFrontWindowArmor,Base.Screws,CONSUMES,2,consume,,
78amgeneralM35A2MakeFrontWindowArmor,Base.BlowTorch,CONSUMES,7,consume,,
78amgeneralM35A2MakeFrontBumper,Base.SheetMetal,CONSUMES,3,consume,,
78amgeneralM35A2MakeFrontBumper,Base.MetalPipe,CONSUMES,2,consume,,
78amgeneralM35A2MakeFrontBumper,Base.Screws,CONSUMES,1,consume,,
78amgeneralM35A2MakeFrontBumper,Base.BlowTorch,CONSUMES,7,consume,,
78amgeneralM35A2MakeFrontGrille,Base.SmallSheetMetal,CONSUMES,3,consume,,
78amgeneralM35A2MakeFrontGrille,Base.Screws,CONSUMES,1,consume,,
78amgeneralM35A2MakeFrontGrille,Base.BlowTorch,CONSUMES,10,consume,,
78amgeneralM35A2MakeMudflaps,Base.SmallSheetMetal,CONSUMES,2,consume,,
78amgeneralM35A2MakeMudflaps,Base.Glue,CONSUMES,2,consume,,
78amgeneralM35A2MakeMudflaps,damnCraft.RubberStrip,CONSUMES,8,destroy,,
78amgeneralM35A2MakeBedStakesConstruction,Base.Plank,CONSUMES,5,consume,,
78amgeneralM35A2MakeBedStakesConstruction,Base.SheetMetal,CONSUMES,3,consume,,
78amgeneralM35A2MakeBedStakesConstruction,Base.Screws,CONSUMES,4,consume,,
78amgeneralM35A2MakeBedStakesConstruction,Base.BlowTorch,CONSUMES,5,consume,,
78amgeneralM35A2MakeSoftBedCover,Base.Tarp,CONSUMES,3,consume,,
78amgeneralM35A2MakeSoftBedCover,damnCraft.RubberStrip,CONSUMES,4,consume,,
78amgeneralM35A2MakeBedStakes,Base.Plank,CONSUMES,6,consume,,
78amgeneralM35A2MakeBedStakes,Base.SmallSheetMetal,CONSUMES,3,consume,,
78amgeneralM35A2MakeBedStakes,Base.Screws,CONSUMES,4,consume,,
78amgeneralM35A2MakeBedStakes,Base.BlowTorch,CONSUMES,5,consume,,
78amgeneralM35A2MakeMuffler,Base.SheetMetal,CONSUMES,3,consume,,
78amgeneralM35A2MakeMuffler,Base.Screws,CONSUMES,2,consume,,
78amgeneralM35A2MakeMuffler,Base.BlowTorch,CONSUMES,6,consume,,
78amgeneralM35A2MakeHardCabCover,Base.SheetMetal,CONSUMES,5,consume,,
78amgeneralM35A2MakeHardCabCover,Base.Screws,CONSUMES,3,consume,,
78amgeneralM35A2MakeHardCabCover,Base.BlowTorch,CONSUMES,10,consume,,
78amgeneralM35A2MakeSoftCabCover,Base.Tarp,CONSUMES,2,consume,,
78amgeneralM35A2MakeSoftCabCover,damnCraft.RubberStrip,CONSUMES,4,consume,,
MakePopsicle2,SapphCooking.Blender_Juice,CONSUMES,1,destroy,,
MakePopsicle2,SapphCooking.WoodenSkewers,CONSUMES,1,consume,,
MakePopsicle2,SapphCooking.IceCubes,CONSUMES,2,consume,,
CleanBowl,SapphCooking.FryBatter,CONSUMES,1,destroy,,
PrepareBloodSausage,SapphCooking.SausageCasing,CONSUMES,1,consume,,
PrepareBloodSausage,Base.*,CONSUMES,1,consume,,
PrepareBloodSausage,Base.AnimalBlood,CONSUMES,0,consume,,
PlaceRiceInSaucepan,Base.Saucepan,CONSUMES,1,consume,,
PlaceRiceInSaucepan,Base.Water,CONSUMES,0,consume,,
PrepareCeviche,Base.Bowl,CONSUMES,1,consume,,
PrepareCeviche,Base.FishFillet,CONSUMES,1,consume,,
PrepareCeviche,Base.Lemon,CONSUMES,5,consume,,
PrepareCurry,Base.Saucepan,CONSUMES,1,destroy,,
PrepareCurry,SapphCooking.CurryPowder,CONSUMES,5,consume,,
PrepareCurry,Base.*,CONSUMES,1,consume,,
PrepareCurry,Base.ChickenFillet,CONSUMES,1,consume,,
Juice,Base.WaterBottle,CONSUMES,1,consume,,
Juice,Base.Water,CONSUMES,0,consume,,
PourMilkshakeInto,SapphCooking.Blender_Milkshake,CONSUMES,1,consume,,
PourSmoothieInto,SapphCooking.Blender_Smoothie,CONSUMES,1,consume,,
PourPureeInto,SapphCooking.Blender_Puree,CONSUMES,1,consume,,
PourJuiceInto,SapphCooking.Blender_Juice,CONSUMES,1,consume,,
MakeCoffeeMugSapph,SapphCooking.GrindedCoffee,CONSUMES,1,consume,,
MakeCoffeeMugSapph,Base.*,CONSUMES,1,consume,,
MakeCappuccinoMugSapph,Base.*,CONSUMES,1,consume,,
MakeCappuccinoMugSapph,Base.*,CONSUMES,1,consume,,
MakeLatteMugSapph,Base.*,CONSUMES,1,consume,,
MakeLatteMugSapph,Base.*,CONSUMES,1,consume,,
MakeAmericanoMugSapph,Base.*,CONSUMES,1,consume,,
MakeAmericanoMugSapph,Base.*,CONSUMES,1,consume,,
MakeAmericanoMugSapph,Base.Water,CONSUMES,0,consume,,
MakeFrappeMugSapph,SapphCooking.IceCubes,CONSUMES,1,consume,,
MakeFrappeMugSapph,Base.*,CONSUMES,1,consume,,
MakeFrappeMugSapph,Base.*,CONSUMES,1,consume,,
MakeIrishCoffeeMugSapph,SapphCooking.SugarPowder,CONSUMES,2,consume,,
MakeIrishCoffeeMugSapph,Base.Icing,CONSUMES,1,consume,,
MakeIrishCoffeeMugSapph,Base.*,CONSUMES,1,consume,,
MakeIrishCoffeeMugSapph,Base.*,CONSUMES,1,consume,,
MakeIrishCoffeeMugSapph,Base.Whiskey,CONSUMES,0,consume,,
MakeMochaMugSapph,SapphCooking.Syrup_Chocolate,CONSUMES,3,consume,,
MakeMochaMugSapph,Base.*,CONSUMES,1,consume,,
MakeMochaMugSapph,Base.*,CONSUMES,1,consume,,
PourInThermos,SapphCooking.EmptyThermos,CONSUMES,1,destroy,,
CookOmelette2,SapphCooking.WokPan,CONSUMES,1,consume,,
